Bookmark,Frame#,SSI,Type,Subtype,Seq #,Addresses,Receive Addr,Transmit Addr,Address 3,ToDS,FromDS,Frag,Retry,More,Protected,FCS,Frame Size,Delta,Timestamp,
="",6530,,Control,Blk Ack,,,Google Inc. 3c:28:6d,TP-Link Systems Inc a8:42:a1,,0,0,0,0,0,0,,117,="",="2/5/2026 6:48:10.650419450 AM",
="",6531,,Data,QoS Data,262,To AP,Google Inc. 3c:28:6d,TP-Link Systems Inc a8:42:a1,Google Inc. 1c:f2:9a,1,0,0,0,0,1,,167,="",="2/5/2026 6:48:10.650523270 AM",
="",6533,,Control,ACK,,,TP-Link Systems Inc a8:42:a1,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.651385085 AM",
="",6536,,Control,ACK,,,TP-Link Systems Inc a8:42:a1,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.652601825 AM",
="",6537,,Mgmt,Beacon,3537,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:48:10.661392005 AM",
="",6538,,Mgmt,Beacon,1593,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:48:10.664207560 AM",
="",6539,,Mgmt,Beacon,1594,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:48:10.664679915 AM",
="",6540,,Mgmt,Beacon,1595,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2f  (SA),4a:4b:d4:68:c9:2f  (BSSID),0,0,0,0,0,0,,420,="",="2/5/2026 6:48:10.665148710 AM",
="",6541,,Mgmt,Beacon,2602,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:10.671364440 AM",
="",6542,,Mgmt,Beacon,1281,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/5/2026 6:48:10.673746755 AM",
="",6543,,Mgmt,Beacon,2323,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:10.689149550 AM",
="",6544,,Control,RTS,,,Sercomm Corporation. 74:9d:79,DWnet Technologies(Suzhou) Corporation 78:b2:13,,0,0,0,0,0,0,,105,="",="2/5/2026 6:48:10.692671170 AM",
="",6545,,Ext,Reserved [5],,,,,,0,0,1,0,0,0,,99,="",="2/5/2026 6:48:10.692708335 AM",
="",6546,,Control,ACK,,,Sercomm Corporation. 74:9d:79,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.693862205 AM",
="",6547,,Mgmt,Beacon,2169,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,313,="",="2/5/2026 6:48:10.697542375 AM",
="",6548,,Mgmt,Beacon,1731,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:10.699581445 AM",
="",6549,,Mgmt,Beacon,762,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/5/2026 6:48:10.702461295 AM",
="",6550,,Mgmt,Beacon,3363,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/5/2026 6:48:10.702876760 AM",
="",6552,,Mgmt,Beacon,1181,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:10.722565770 AM",
="",6553,,Data,Data,2906,From AP,33:33:00:00:00:fb  (DA),ASUSTek COMPUTER INC. a0:36:bc,02:bf:fb:b4:21:b8  (SA),0,1,0,0,0,1,,229,="",="2/5/2026 6:48:10.728192770 AM",
="",6557,,Mgmt,Beacon,2363,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:10.740349840 AM",
="",6558,,Mgmt,Beacon,3202,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:10.749261920 AM",
="",6562,,Mgmt,Beacon,2611,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/5/2026 6:48:10.762503695 AM",
="",6563,,Mgmt,Beacon,1169,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/5/2026 6:48:10.763308435 AM",
="",6564,,Mgmt,Beacon,3538,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:48:10.763875995 AM",
="",6565,,Mgmt,Beacon,1596,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:48:10.766634600 AM",
="",6566,,Mgmt,Beacon,1597,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:48:10.767095290 AM",
="",6567,,Mgmt,Beacon,1598,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2f  (SA),4a:4b:d4:68:c9:2f  (BSSID),0,0,0,0,0,0,,420,="",="2/5/2026 6:48:10.767557805 AM",
="",6568,,Mgmt,Beacon,2603,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:10.773762320 AM",
="",6572,,Mgmt,Beacon,2324,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:10.791522470 AM",
="",6573,,Mgmt,Probe Resp,2249,,56:17:48:a8:6a:00  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,390,="",="2/5/2026 6:48:10.795272875 AM",
="",6574,,Control,ACK,,,eero inc. 9c:57:bc,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.796085620 AM",
="",6575,,Mgmt,Probe Resp,2187,,56:17:48:a8:6a:00  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,390,="",="2/5/2026 6:48:10.796357115 AM",
="",6576,,Mgmt,Probe Resp,2187  (Retransmitted packet),,56:17:48:a8:6a:00  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,1,0,0,,390,="",="2/5/2026 6:48:10.796982105 AM",
="",6577,,Mgmt,Probe Resp,2187  (Retransmitted packet),,56:17:48:a8:6a:00  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,1,0,0,,390,="",="2/5/2026 6:48:10.797597575 AM",
="",6578,,Mgmt,Probe Resp,2187  (Retransmitted packet),,56:17:48:a8:6a:00  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,1,0,0,,390,="",="2/5/2026 6:48:10.798216685 AM",
="",6579,,Mgmt,Beacon,2170,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,313,="",="2/5/2026 6:48:10.799942535 AM",
="",6580,,Mgmt,Beacon,1732,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:10.801982645 AM",
="",6581,,Mgmt,Beacon,763,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/5/2026 6:48:10.804862175 AM",
="",6582,,Mgmt,Beacon,3364,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/5/2026 6:48:10.805247425 AM",
="",6583,,Mgmt,Probe Resp,2249  (Retransmitted packet),,56:17:48:a8:6a:00  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,1,0,0,,390,="",="2/5/2026 6:48:10.805757335 AM",
="",6584,,Mgmt,Probe Resp,2249  (Retransmitted packet),,56:17:48:a8:6a:00  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,1,0,0,,390,="",="2/5/2026 6:48:10.807597145 AM",
="",6585,,Mgmt,Probe Resp,2249  (Retransmitted packet),,56:17:48:a8:6a:00  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,1,0,0,,390,="",="2/5/2026 6:48:10.808249390 AM",
="",6586,,Mgmt,Probe Req,1645,,ff:ff:ff:ff:ff:ff  (DA),56:17:48:a8:6a:00  (SA),ff:ff:ff:ff:ff:ff  (BSSID),0,0,0,0,0,0,,182,="",="2/5/2026 6:48:10.820926605 AM",
="",6587,,Control,ACK,,,Google Inc. 70:3a:cb,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.824677290 AM",
="",6588,,Mgmt,Beacon,1182,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:10.825028000 AM",
="",6589,,Mgmt,Probe Resp,3202  (Retransmitted packet),,56:17:48:a8:6a:00  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,1,0,0,,331,="",="2/5/2026 6:48:10.829591435 AM",
="",6590,,Mgmt,Probe Resp,3202  (Retransmitted packet),,56:17:48:a8:6a:00  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,1,0,0,,331,="",="2/5/2026 6:48:10.831917975 AM",
="",6591,,Control,ACK,,,Google Inc. 3c:28:6d,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.834078475 AM",
="",6592,,Mgmt,Probe Resp,915  (Retransmitted packet),,56:17:48:a8:6a:00  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,1,0,0,,306,="",="2/5/2026 6:48:10.838370935 AM",
="",6593,,Control,ACK,,,3e:28:6d:af:4f:80  (DA),,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.840331435 AM",
="",6594,,Mgmt,Probe Resp,3129,,56:17:48:a8:6a:00  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,306,="",="2/5/2026 6:48:10.840695115 AM",
="",6595,,Control,ACK,,,72:3a:cb:09:fc:a0  (DA),,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.842655615 AM",
="",6596,,Mgmt,Beacon,2364,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:10.842993080 AM",
="",6597,,Mgmt,Beacon,3204,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:10.851662495 AM",
="",6604,,Mgmt,Beacon,1601,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:48:10.869014120 AM",
="",6605,,Mgmt,Beacon,1602,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:48:10.869466410 AM",
="",6606,,Mgmt,Beacon,2605,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:10.876162695 AM",
="",6607,,Mgmt,Beacon,1283,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/5/2026 6:48:10.878188925 AM",
="",6608,,Data,Data,1200,From AP,33:33:ff:26:d8:94  (DA),Google Inc. 3c:28:6d,Google Inc. 1c:f2:9a,0,1,0,0,0,1,,209,="",="2/5/2026 6:48:10.884967765 AM",
="",6609,,Mgmt,Beacon,2325,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:10.893949100 AM",
="",6610,,Data,QoS Null (no data),962,To AP,Sercomm Corporation. 74:9d:79,DWnet Technologies(Suzhou) Corporation 78:b2:13,Sercomm Corporation. 74:9d:79,1,0,0,0,0,0,,115,="",="2/5/2026 6:48:10.899589120 AM",
="",6611,,Mgmt,Beacon,2171,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,313,="",="2/5/2026 6:48:10.902342565 AM",
="",6612,,Mgmt,Beacon,1734,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:10.904799015 AM",
="",6613,,Mgmt,Beacon,764,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/5/2026 6:48:10.907261445 AM",
="",6614,,Mgmt,Beacon,3365,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/5/2026 6:48:10.907694310 AM",
="",6618,,Mgmt,Beacon,225,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,313,="",="2/5/2026 6:48:10.917963410 AM",
="",6619,,Mgmt,Beacon,2423,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,392,="",="2/5/2026 6:48:10.919979910 AM",
="",6622,,Mgmt,Beacon,2365,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:10.945149685 AM",
="",6624,,Mgmt,Beacon,3205,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:10.954062525 AM",
="",6628,,Mgmt,Beacon,2613,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/5/2026 6:48:10.967304500 AM",
="",6629,,Mgmt,Beacon,294,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/5/2026 6:48:10.967678185 AM",
="",6630,,Mgmt,Beacon,1171,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/5/2026 6:48:10.968109440 AM",
="",6631,,Mgmt,Beacon,3540,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:48:10.968619930 AM",
="",6632,,Mgmt,Probe Req,297,,ff:ff:ff:ff:ff:ff  (DA),Intel Corporate a4:c3:f0,ff:ff:ff:ff:ff:ff  (BSSID),0,0,0,0,0,0,,180,="",="2/5/2026 6:48:10.969499280 AM",
="",6633,,Mgmt,Probe Resp,2566,,Intel Corporate a4:c3:f0,Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,331,="",="2/5/2026 6:48:10.970310035 AM",
="",6634,,Control,ACK,,,Google Inc. 70:3a:cb,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.972470535 AM",
="",6635,,Mgmt,Probe Resp,2251,,Intel Corporate a4:c3:f0,eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,390,="",="2/5/2026 6:48:10.972795625 AM",
="",6636,,Control,ACK,,,eero inc. 30:3a:4a,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.973227310 AM",
="",6637,,Mgmt,Probe Resp,2566  (Retransmitted packet),,Intel Corporate a4:c3:f0,Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,1,0,0,,331,="",="2/5/2026 6:48:10.974000015 AM",
="",6638,,Mgmt,Probe Resp,2566  (Retransmitted packet),,Intel Corporate a4:c3:f0,Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,1,0,0,,331,="",="2/5/2026 6:48:10.976281835 AM",
="",6639,,Control,ACK,,,Google Inc. 70:3a:cb,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.978442335 AM",
="",6640,,Mgmt,Probe Resp,2424  (Retransmitted packet),,Intel Corporate a4:c3:f0,eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,1,0,0,,390,="",="2/5/2026 6:48:10.978795225 AM",
="",6641,,Mgmt,Probe Resp,3130,,Intel Corporate a4:c3:f0,72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,306,="",="2/5/2026 6:48:10.981013070 AM",
="",6642,,Control,ACK,,,72:3a:cb:09:fc:a0  (DA),,,0,0,0,0,0,0,,99,="",="2/5/2026 6:48:10.982973570 AM",
="",6643,,Mgmt,Probe Req,298,,ff:ff:ff:ff:ff:ff  (DA),Intel Corporate a4:c3:f0,ff:ff:ff:ff:ff:ff  (BSSID),0,0,0,0,0,0,,180,="",="2/5/2026 6:48:10.985182265 AM",
="",6644,,Mgmt,Beacon,2275,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/5/2026 6:48:10.987467975 AM",
="",6647,,Mgmt,Beacon,2172,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,313,="",="2/5/2026 6:48:11.004742595 AM",
="",6651,,Mgmt,Beacon,765,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/5/2026 6:48:11.009662235 AM",
="",6652,,Mgmt,Beacon,3366,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/5/2026 6:48:11.010077620 AM",
="",6653,,Mgmt,Beacon,2424,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,392,="",="2/5/2026 6:48:11.022396880 AM",
="",6654,,Mgmt,Beacon,837,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,414,="",="2/5/2026 6:48:11.022829755 AM",
="",6655,,Mgmt,Beacon,1186,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:11.029764245 AM",
="",6656,,Control,Reserved [3],,,,,,1,0,1,0,1,0,,392,="",="2/5/2026 6:48:11.033464890 AM",
="",6661,,Mgmt,Beacon,3207,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:11.056463090 AM",
="",6667,,Mgmt,Beacon,2614,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/5/2026 6:48:11.070063455 AM",
="",6668,,Mgmt,Beacon,295,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/5/2026 6:48:11.070439595 AM",
="",6669,,Mgmt,Beacon,1172,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/5/2026 6:48:11.070871915 AM",
="",6670,,Mgmt,Beacon,3541,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:48:11.071468730 AM",
="",6671,,Mgmt,Beacon,1606,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:48:11.073838490 AM",
="",6672,,Mgmt,Beacon,1607,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:48:11.074290460 AM",
="",6673,,Mgmt,Beacon,1608,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2f  (SA),4a:4b:d4:68:c9:2f  (BSSID),0,0,0,0,0,0,,420,="",="2/5/2026 6:48:11.074713505 AM",
="",6674,,Mgmt,Beacon,2607,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:11.080962810 AM",
="",6675,,Mgmt,Beacon,1285,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/5/2026 6:48:11.082989415 AM",
="",6676,,Mgmt,Beacon,766,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/5/2026 6:48:11.112062695 AM",
="",6677,,Mgmt,Beacon,3367,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/5/2026 6:48:11.112478145 AM",
="",6678,,Mgmt,Beacon,2462,,ff:ff:ff:ff:ff:ff  (DA),Tenda Technology Co.Ltd.Dongguan branch 04:95:e6,Tenda Technology Co.Ltd.Dongguan branch 04:95:e6,0,0,0,0,0,0,,310,="",="2/5/2026 6:48:11.114552830 AM",
="",6679,,Mgmt,Beacon,2425,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,392,="",="2/5/2026 6:48:11.124768765 AM",
="",6683,,Mgmt,Beacon,1187,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:11.132163330 AM",
="",6684,,Mgmt,Beacon,3826,,ed:fe:f3:7b:69:ff  (DA),3c:5e:22:8c:91:d8  (SA),31:34:22:72:bf:e8  (BSSID),0,0,0,0,1,0,,392,="",="2/5/2026 6:48:11.135865175 AM",
="",6685,,Mgmt,Probe Req,2785  (Retransmitted packet),,ff:ff:2c:af:bd:a7  (DA),51:34:22:d3:86:e6  (SA),30:48:3f:33:82:c6  (BSSID),0,0,1,1,1,1,,414,="",="2/5/2026 6:48:11.136293730 AM",
="",6686,,Mgmt,Beacon,2367,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:11.150009165 AM",
="",6687,,Mgmt,Beacon,3208,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:11.158862775 AM",
="",6688,,Mgmt,Probe Resp,2567,,Intel Corporate a4:c3:f0,Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,331,="",="2/5/2026 6:48:11.163566840 AM",
="",6689,,Mgmt,Probe Resp,2567  (Retransmitted packet),,Intel Corporate a4:c3:f0,Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,1,0,0,,331,="",="2/5/2026 6:48:11.165826750 AM",
="",6693,,Mgmt,Probe Resp,2567  (Retransmitted packet),,Intel Corporate a4:c3:f0,Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,1,0,0,,331,="",="2/5/2026 6:48:11.168131050 AM",
="",6694,,Mgmt,Probe Resp,3131  (Retransmitted packet),,Intel Corporate a4:c3:f0,72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,1,0,0,,306,="",="2/5/2026 6:48:11.172517735 AM",
="",6695,,Mgmt,Probe Resp,3131  (Retransmitted packet),,Intel Corporate a4:c3:f0,72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,1,0,0,,306,="",="2/5/2026 6:48:11.174619545 AM",
="",6696,,Mgmt,Beacon,2608,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:11.183363270 AM",
="",6700,,Mgmt,Probe Resp,2568,,Vantiva - Connected Home c4:4f:d5,Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,331,="",="2/5/2026 6:48:11.197852400 AM",
="",6701,,Mgmt,Probe Resp,2568  (Retransmitted packet),,Vantiva - Connected Home c4:4f:d5,Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,1,0,0,,331,="",="2/5/2026 6:48:11.200144460 AM",
="",6702,,Mgmt,Beacon,2328,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:48:11.209112345 AM",
="",6703,,Mgmt,Beacon,2426,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,392,="",="2/5/2026 6:48:11.227169690 AM",
="",6704,,Mgmt,Beacon,1188,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:48:11.234563455 AM",
